time,value,predicted_value,stepwise_value
0.0,5.0,10.892655680402568,10.892655680402568
0.02,6.070889506856291,10.892655680402568,10.892655680402568
0.04,6.610556272145179,10.892655680402568,10.892655680402568
0.06,7.21766494642099,10.892655680402568,10.892655680402568
0.08,8.034777997623033,10.892655680402568,10.892655680402568
0.1,8.160371809365826,10.892655680402568,10.892655680402568
0.12,8.883060701549393,10.892655680402568,10.892655680402568
0.14,8.928108028756654,10.892655680402568,10.892655680402568
0.16,9.777897173001657,10.892655680402568,10.892655680402568
0.18,9.968947397737027,10.892655680402568,10.892655680402568
0.2,10.527086944936237,10.892655680402568,10.892655680402568
0.22,10.995860771897208,10.892655680402568,10.892655680402568
0.24,11.333758455972678,10.892655680402568,10.892655680402568
0.26,12.180889522545952,10.892655680402568,10.892655680402568
0.28,12.609627195790408,10.892655680402568,10.892655680402568
0.3,12.281881159245142,10.892655680402568,10.892655680402568
0.32,12.390723111678035,10.892655680402568,10.892655680402568
0.34,13.568451312657553,10.892655680402568,10.892655680402568
0.36,13.72505218093118,10.892655680402568,10.892655680402568
0.38,14.005312277056715,10.892655680402568,10.892655680402568
0.4,13.532911639978384,10.892655680402568,10.892655680402568
0.42,13.605904520012182,10.892655680402568,10.892655680402568
0.44,13.61427707461393,10.892655680402568,10.892655680402568
0.46,14.59145786008817,10.892655680402568,10.892655680402568
0.48,14.700924149204436,10.892655680402568,10.892655680402568
0.5,15.327546311696084,14.700924149204436,14.700924149204434
0.52,15.93543282575116,14.700924149204436,14.700924149204434
0.54,16.34483314382586,14.700924149204436,14.700924149204434
0.56,17.198308012310214,14.700924149204436,14.700924149204434
0.58,17.04803034816288,14.700924149204436,14.700924149204434
0.6,17.702511233726472,14.700924149204436,14.700924149204434
0.62,18.85099410526894,14.700924149204436,14.700924149204434
0.64,18.878621512662143,14.700924149204436,14.700924149204434
0.66,19.39473451708481,14.700924149204436,14.700924149204434
0.68,19.83626892660592,14.700924149204436,14.700924149204434
0.7,19.571775458979115,14.700924149204436,14.700924149204434
0.72,19.38770980652584,14.700924149204436,14.700924149204434
0.74,19.15114182317603,14.700924149204436,14.700924149204434
0.76,19.1271737226028,14.700924149204436,14.700924149204434
0.78,19.86445754090831,14.700924149204436,14.700924149204434
0.8,19.14103330273484,14.700924149204436,14.700924149204434
0.82,20.695775899714057,14.700924149204436,14.700924149204434
0.84,22.333547228366516,14.700924149204436,14.700924149204434
0.86,22.70363222531908,14.700924149204436,14.700924149204434
0.88,23.533432662628016,14.700924149204436,14.700924149204434
0.9,23.285162265860446,14.700924149204436,14.700924149204434
0.92,23.02277434465216,14.700924149204436,14.700924149204434
0.94,24.052059331336352,14.700924149204436,14.700924149204434
0.96,24.16856839890719,14.700924149204436,14.700924149204434
0.98,24.444638968410928,14.700924149204436,14.700924149204434
1.0,24.2540703043045,24.444638968410928,24.444638968410928
1.02,24.855957148579574,24.444638968410928,24.444638968410928
1.04,25.129448660117237,24.444638968410928,24.444638968410928
1.06,24.86182041439412,24.444638968410928,24.444638968410928
1.08,24.8523918218787,24.444638968410928,24.444638968410928
1.1,24.882373862147546,24.444638968410928,24.444638968410928
